seg_id,time_to_failure
seg_0b082e,9.174289876222938
seg_9e7dff,4.501661353236208
seg_b6c10d,6.537449371527951
seg_4435bd,3.3571494623233327
seg_c09a41,4.347650379453009
seg_31ddc5,8.410312258349405
seg_71238c,10.103896443907509
seg_6a05e7,3.7710295359438404
seg_d47aba,3.3619051511775377
seg_eea20e,8.733070189746716
seg_6eb146,8.742277566619913
seg_bd629b,4.399456353838229
seg_d35e50,6.223225325609038
seg_655ad6,8.705634138929641
seg_0cf651,2.5835682933108615
seg_b7eeb6,6.856562803643501
seg_ba3c47,0.91679710573443
seg_2597af,4.062897726501205
seg_32f72d,5.214883196467325
seg_aa1adf,4.100255311386667
seg_8472f3,10.49106753766685
seg_d398df,5.4063364343058335
seg_d962cc,10.397290124573747
seg_eabb2c,9.14148661362165
seg_f5d2dd,9.974456384501536
seg_d62e9c,2.8538146500583013
seg_32fc4e,10.263613065820218
seg_a86231,5.165411420070181
seg_a99799,3.0553003404378254
seg_eefd4a,3.008649402266212
seg_c0ea9f,5.53675024451106
seg_16566c,5.347272435563002
seg_d71352,9.89347201966695
seg_2db7dc,3.8442782670738738
seg_193404,10.617651663068981
seg_e8ac98,2.910180941221959
seg_263deb,3.0600307378306253
seg_b2e045,4.203633026623826
seg_beb650,8.226211873003274
seg_a6e801,2.224398926465806
seg_0b32f7,3.6272311479299026
seg_2c5e9f,6.98048597706437
seg_0c9aa8,9.643407817299163
seg_8ab3a7,2.114391164432486
seg_652cc2,3.967913245562525
seg_ceab44,6.1377131788498325
seg_96dab2,8.888655510405014
seg_ad3a44,3.037130309728035
seg_8c0114,4.225669187925837
seg_a9b957,4.4245190714789135
seg_1ae362,7.417580601136642
seg_b03de5,9.840724836307793
seg_59de0b,1.3267443643997296
seg_8d6578,4.0731540155705
seg_bee792,6.031029128765588
seg_dbf3f2,2.654888997391606
seg_9b7ef8,10.409001693823017
seg_c243a6,1.9145382944935392
seg_970e86,8.694795203146679
seg_dca2c2,10.393497938193477
seg_ca407b,5.0582330288089
seg_39a886,6.225108206894553
seg_2700bd,3.6661963313701373
seg_c5abaa,7.190573274748215
seg_195eda,6.363346378296876
seg_9a1c76,4.003180756467828
seg_aeeb31,2.0949305194802914
seg_9825e0,6.177633288916022
seg_75e669,2.0800468542169783
seg_cc096e,9.492509702023181
seg_055127,6.142926328848614
seg_b378bc,2.3486809234335997
seg_f46cc1,3.016554684581737
seg_7c2beb,7.2238059043861576
seg_95f45e,7.865943506914941
seg_67330f,5.573388182228425
seg_e6bd3f,3.4748928550999865
seg_141f34,9.96270569549393
seg_e2b8b1,10.15229291920611
seg_d356ab,4.144277854840352
seg_9c8162,5.646321144263945
seg_27de37,6.990151659991107
seg_14f5f0,9.340220127930156
seg_ea0091,4.331743572030423
seg_114b79,4.4051547339631005
seg_c747b4,3.4813149538947554
seg_f48db9,4.128703247863141
seg_e3dafa,10.16092108827034
seg_2c3203,2.1984214603291408
seg_d27193,3.564295724597323
seg_62a403,10.162403928555387
seg_d508db,5.372368885321972
seg_4a719c,5.118947046719588
seg_78db0a,10.053691116310997
seg_673c60,3.0429791810560247
seg_967ae4,8.712766101360543
seg_650de2,2.8875529482609585
seg_f5a6ab,7.579261573247239
seg_153d6a,10.41520741311852
seg_c901c0,3.8116141484305963
seg_8826f4,2.597925095780028
seg_46a42b,3.9466480406867115
seg_7b3017,10.290827371175023
seg_e6b236,7.031185364747589
seg_82ce27,3.4084950518387127
seg_25e76d,2.613415472689929
seg_99f76c,3.820169927725882
seg_65c4e1,7.11420244491972
seg_9f7542,9.623454848348457
seg_74b264,2.6513384803771114
seg_04b87a,8.830708399439478
seg_434c96,2.8280930599012493
seg_5b7325,4.637331765925074
seg_cdadb5,9.299272581721961
seg_cee7d0,9.758449416816465
seg_54d0f3,3.431264554888737
seg_dab0f9,5.683313615855077
seg_e27c0a,3.4844617480047457
seg_e3b1f1,6.775200202003416
seg_1fc7ab,5.7398528509278215
seg_a6cd86,4.723917671003848
seg_730ebe,2.936659957518727
seg_ab4bca,2.3366424210001053
seg_d3992e,8.988636220153198
seg_6ac67a,2.7957632455297725
seg_6b9d02,3.285835914211146
seg_9940e8,9.685430431856714
seg_b52add,9.344118728980533
seg_48a80c,2.5405574155562185
seg_db4185,3.4554771532923727
seg_82456a,2.4400982524500674
seg_05b66a,9.110243713270643
seg_2cadc0,7.238659918128057
seg_462c1d,7.442942572729464
seg_337b8c,2.9973939874876585
seg_13e25f,6.476561358617278
seg_c0c0ed,6.105909952066751
seg_b108c9,4.142475189469656
seg_b21273,5.839030567742737
seg_588f61,2.7020775165584277
seg_57dd68,10.149327360575409
seg_8aeb99,9.199080671991148
seg_e3e762,8.685997624877492
seg_306756,8.064949151455522
seg_071067,2.5109387793703735
seg_702e03,2.919382660715077
seg_705463,3.938131960103016
seg_ca67ee,3.5926445680597934
seg_b8bb87,10.321291146022674
seg_ab001b,4.8149636632777035
seg_093a0a,7.56473728147638
seg_d3f6b0,4.0009351739251064
seg_4d0c45,7.663475647487047
seg_27f532,8.735455561564613
seg_d1eee8,9.87237186343887
seg_fb11ba,6.573116390763663
seg_718b53,2.6019824969245957
seg_07fc6d,9.136287565804688
seg_f6bae8,5.526962186974816
seg_d9b162,7.253017398252244
seg_b95010,3.192477970615985
seg_aec276,10.253934747666126
seg_aa9b8e,6.738910330382265
seg_9c8bc8,5.477225724820929
seg_ac5c61,9.95347637501798
seg_d2a533,5.559672438519717
seg_85fb0a,3.024239055458088
seg_ea098b,9.049521802699338
seg_58e74b,2.564280202119755
seg_8a8220,6.410945714525341
seg_77ea14,3.816062389535014
seg_fa34c7,9.161702766995896
seg_f43ab6,2.3454407530596324
seg_170a0c,10.077310485048718
seg_a12acb,2.9372336062382502
seg_b86ce1,4.749271011167308
seg_0879a8,9.493531303200633
seg_d27812,2.8495867144211724
seg_76e914,4.4070342097273825
seg_3151ff,5.1363296481794345
seg_9caf50,7.6940845696633575
seg_bfdd14,1.7946129496935508
seg_f43730,6.632780136742688
seg_9a812d,3.8006495268405756
seg_a1e5b0,8.438234519498883
seg_ced992,2.817243062311668
seg_077b7e,4.510965561734371
seg_0e3739,4.728063035207453
seg_d21eb6,8.645498791752994
seg_c9831a,2.0394128194543777
seg_b91ae2,3.701221897258199
seg_05e0d7,3.9750003341707956
seg_755d50,3.04596934233198
seg_7bf143,2.8484962725958582
seg_f865be,2.9905323662288783
seg_9d2528,5.395152087824067
seg_fe73b1,9.7301351163094
seg_00030f,4.916645026955291
seg_79dc90,7.423474296273241
seg_524b39,6.2034683711898895
seg_53e645,5.233906510278647
seg_741fc1,8.61314499652445
seg_2f4f14,4.2803835288081995
seg_88a81d,3.992001807884625
seg_4280d9,10.311985270237393
seg_ead30e,3.5213614588751114
seg_e90c0d,4.305258793544688
seg_3adb1a,4.398071095743261
seg_b9de03,3.929605483867074
seg_ee1cfc,4.5901726721961
seg_d9d0e4,5.335288328450774
seg_158691,4.4127806633734235
seg_a99be9,9.915904122699281
seg_d062a6,9.845553116588144
seg_d014a3,10.272212125543666
seg_5cd98b,2.4394444787167444
seg_325790,3.7813956791177894
seg_f86c41,4.244302804757034
seg_37bf85,2.9045656345287076
seg_941759,7.558340823435628
seg_a03e6a,3.3768745569807677
seg_05bef4,2.85014306167973
seg_ddddf0,3.2115837112374237
seg_74d8cc,4.654847897147989
seg_947700,4.723472273999133
seg_330579,3.6966775234143063
seg_b284b2,3.02705677076357
seg_ec4645,3.0627804121067643
seg_01a8dc,3.819342259552584
seg_0a42ba,10.270054013444481
seg_ed07b0,4.693266212693482
seg_cd352f,10.232351976256744
seg_0165c6,10.087315722999518
seg_02042f,2.5078512947661884
seg_54af0d,2.223396913255647
seg_fd6340,5.167146176835956
seg_32906d,2.6817607262311816
seg_11647f,1.9295880428845271
seg_cc7a19,2.4872099107578425
seg_d5df41,6.889269380896771
seg_bca500,5.841478233112362
seg_30501b,9.365596857135635
seg_7120ac,5.801282004059959
seg_5f352e,3.2862165556092724
seg_c81fec,4.026146479989714
seg_8785e2,5.4177689235434485
seg_e64dfa,6.036536011384184
seg_f650cc,2.9400088375245628
seg_f6abc5,9.202087422653122
seg_bbf805,4.157470506096843
seg_fbce13,2.575666304654359
seg_c047b7,4.76041755440187
seg_fe5945,2.943557925450453
seg_da7c3b,7.474945920268394
seg_2dfb91,3.071593311024179
seg_29c772,5.371316926582825
seg_c46ce6,2.968248720217002
seg_bbfd4e,10.104978569389305
seg_586c0f,3.7159008996245637
seg_6d36a1,10.43483465524775
seg_0b54ac,3.0497981726601133
seg_bd00c4,4.294259649089852
seg_a8bb2f,5.4095584531581595
seg_3cfb73,9.565510563111921
seg_8f4654,4.893368465696923
seg_5b392b,3.1974362861039585
seg_45e062,10.236196960791448
seg_c522f8,7.384789541599284
seg_91cff2,2.938897532033439
seg_dad4f2,6.407654222996571
seg_a31fe3,7.093702946706925
seg_d2cb02,5.11652513088098
seg_c183e4,3.450176960675495
seg_41ab7e,7.318624871785616
seg_61f504,2.7245817939605144
seg_c5256d,6.072028904716439
seg_2be983,10.29118502310081
seg_1bf7b3,2.5399150768704244
seg_596ae3,7.177446398507058
seg_e8a4f4,6.341557487886736
seg_4c4995,5.881125989941065
seg_d9352b,6.448033831421122
seg_a4ad7c,10.120571023314321
seg_c5dada,4.315518106814587
seg_ff7478,6.156851196468096
seg_64bcb9,10.091304939605898
seg_986976,6.344030621576497
seg_e85f55,2.604267697675814
seg_85e9c6,7.6151450247550345
seg_2a0ace,10.508875237721128
seg_b9ec4b,3.289874620746247
seg_f02d32,5.863713957476042
seg_ba1d68,3.0061418161916698
seg_5bd9ae,5.309634786494727
seg_c58ca5,5.962590144631246
seg_7a09ec,5.393826405305224
seg_495573,10.18490353826199
seg_7a9228,2.4178079286870537
seg_fb74f0,7.129626375628961
seg_4d0008,4.89623244044984
seg_7cbb45,4.7568924108355395
seg_6c909f,2.889274541256724
seg_60dacd,10.315691268551596
seg_94d150,3.0541713228080685
